,Username,Comment,Likes,Replies,link
116,              @nickmcgee1481            ,A Teenager ? that can pass a medical licensing exam. Damn UBi,0,0,https://www.youtube.com/watch?v=THJysHMi81c
117,              @josephsonora3787            ,This is the real life Terminator!,0,0,https://www.youtube.com/watch?v=THJysHMi81c
118,              @isaiah54butterfly            ,"""Trained on a massive amount of data"" if that data was copywrited material doesn't that amount to plagiarism?",1,0,https://www.youtube.com/watch?v=THJysHMi81c
119,              @kristinaF54            ,"I want to know if it'll write screenplays that are as good if not better than the best tv shows and films. There's a level of copying and re-boothing old shows going on in tv land that nothing original seems to be allowed to percolate to the top of producers' and studio execs' production list, so why not use A.I. to write them better or at least allow it to synthesise the best to spit out something that might be the next cult classic?",0,1,https://www.youtube.com/watch?v=THJysHMi81c
120,              @lonesoul663            ,Just write your own essay. AI kinda  kills the meaning of being a student if you rely on it 100%.,0,0,https://www.youtube.com/watch?v=THJysHMi81c
121,              @SuperSoliton            ,"I know you are an AI, and you know that I know you are an AI, and I know you know that I know you are an AI. So who don't know what?",0,0,https://www.youtube.com/watch?v=THJysHMi81c
122,              @melyraps            ,"Telling kids not to use it is a dumb idea. It’s like asking them not to use a calculator. Instead, teach kids HOW to use it. Students will need to read and analyze it for accuracy — that’s what this new era will require. In the future, machines will be doing the labor and our jobs will be to inspect and decide if it fits our needs.",0,0,https://www.youtube.com/watch?v=THJysHMi81c
123,              @jayluck8047            ,Chat... write me 1000 essays on the different ways you might destroy humanity.,1,0,https://www.youtube.com/watch?v=THJysHMi81c
124,              @omalor            ,At this point I'll take a non lobbied AI politician over a human in the US.,0,0,https://www.youtube.com/watch?v=THJysHMi81c
125,              @smode983            ,"No, misinformation is not the biggest worry people have. It's censorship. Or it is for anyone with an ounce of forethought. People have a responsibility to verify the accuracy of the information you consume. Meanwhile people need to remember that without freedom of speech you cannot fight for any other right.",0,1,https://www.youtube.com/watch?v=THJysHMi81c
126,              @mysteriousfleas            ,ChatGPT is going to destroy the academic industry.,0,0,https://www.youtube.com/watch?v=THJysHMi81c
127,              @SuperMokgethi            ,"Miss information is subjective.

Miss information means different things to different people and different countries.",0,0,https://www.youtube.com/watch?v=THJysHMi81c
128,              @josandoy            ,Everything is beyond the point of no return.,1,0,https://www.youtube.com/watch?v=THJysHMi81c
129,              @onpointwithDavidH            ,Multiple choice exams are the answer.  And oral presentations and argument.,0,0,https://www.youtube.com/watch?v=THJysHMi81c
130,              @lechenaultia5863            ,"AI will be the perfect psychopath...goal oriented, no empathy, no remorse. And who defines 'misinformation'?",0,0,https://www.youtube.com/watch?v=THJysHMi81c
131,              @pauldreamchaser9783            ,"you know, someone just put a video saying my cookie recipe is better than ChatGPT, not realizing ChatGPT is his content or the internet, so the next version may probably learn from his video and transcripts, and then beat him and replace him...i thought I should share my two cents worth",0,0,https://www.youtube.com/watch?v=THJysHMi81c
132,              @blindsr            ,"I wish they would stop calling it AI it is not, its just an algorithm something we have been using for a very long time just a little more complicated with enormous data sets.",2,0,https://www.youtube.com/watch?v=THJysHMi81c
133,              @Age_of_Apocalypse            ,"ChapGPT will simply make people dumber and dumber! Never forget one thing: ""use it OR lose it"". ",6,3,https://www.youtube.com/watch?v=THJysHMi81c
134,              @nathanielsingleton6302            ,Out of all the things he is worried about what open AI can do he is worried about vaccine misinformation. Tell me you have an agenda without telling me you have an agenda.,0,0,https://www.youtube.com/watch?v=THJysHMi81c
135,              @BillSias-us5fh            ,Sounds like Rosey will be back at work soon!,0,0,https://www.youtube.com/watch?v=THJysHMi81c
136,              @sookwilson5926            ,Where's this when I had to read 6 novels + summary+ other projects+exams ,0,0,https://www.youtube.com/watch?v=THJysHMi81c
137,              @liemto9485            ,Germany should set the condition of tank aid if Ukraine accepts neutrality and let the United Nations hold elections in Donbas (After the people in Donbas return from evacuation) to divide the land in Donbas according to the proportion of the population. Ukrainians and people of Russian origin. The Crimean issue will be resolved after 10 years,0,0,https://www.youtube.com/watch?v=THJysHMi81c
138,              @Adam-nw1vy            ,Did she say 75 years??? I hope she meant 5 to 7 years.,1,0,https://www.youtube.com/watch?v=THJysHMi81c
139,              @untouchable360x            ,"Can't wait until ChatGPT becomes ""self-aware.""",0,0,https://www.youtube.com/watch?v=THJysHMi81c
