Username,Comment,Comment sentiment,Comment subjectivity,Date,Likes,Replies,Link
              Coldly Analytical            ,We may NOT reach AGI ... but V5 of chatGPT will SEEM like AGI to most people.,0.4961,0.5,17-01-2023,6,0,https://www.youtube.com/watch?v=P5HNeahRYDM
              Haeleigh West            ,"I find it funny that you predict having this all knowing AGI... yet, it makes the fatal error in creating a massive black hole. Surely its physics knowledge by this point would be advanced enough to avoid such an error. 

The video was good up until the ending. Everything else that was mentioned in the beginning of the video will eventually happen, its just a question of the exact timing.. Due to the exponential improvements possible with AI self-learning, it will probably happen faster than anyone can concieve at the moment.... It's like compounding interest. Leaps and bounds are made very quickly once a good financial foundation has been laid. We are close to this point with AI. And finally, because of ChatGPT, people are actually taking AI more seriously now.",0.8593,0.5924382716049382,None,0,0,https://www.youtube.com/watch?v=P5HNeahRYDM
              coisasnatv            ,"At work, we are already dealing with A.S.I.. Just ask youself, how technology are evolving so fast lately? How SpaceX was able to ""close the gaps"" so fast, it wasn't humans. Things like ""ChatGPT"" is 10 years obsolete in comparison with what big tech has access to today. Just ask youself a second question, why so many big techs layoffs lately?",-0.5676,0.4138888888888889,17-01-2023,1,0,https://www.youtube.com/watch?v=P5HNeahRYDM
              Rainulf Lion            ,question did a human Write this or ChatGPT with prompting?,0.0,0.1,17-01-2023,0,0,https://www.youtube.com/watch?v=P5HNeahRYDM
              p.t. peter            ,and now tell me this story was created by chatgpt,0.25,0.0,17-01-2023,0,0,https://www.youtube.com/watch?v=P5HNeahRYDM
              t c            ,damnit chatgpt,-0.5267,0.0,17-02-2023,0,0,https://www.youtube.com/watch?v=P5HNeahRYDM
              Paul Richards            ,"I was just playing with ChatGPT and asked it to write a one page comedy about a Robot named Billy and and an Ant named Sally. INSTANTLY, it spat out this charming little story that any child would enjoy.  - incredible",0.9001,0.7133333333333333,17-02-2023,1,1,https://www.youtube.com/watch?v=dUhvvoVtpVE
              EpimeTheAus            ,"After asking ChatGPT if the arms race of AI is causing us to lose our grip on reality, it told me that I shouldn't worry. 
So yeah, take that Upper Eschelon!",-0.4001,0.0,24-02-2023,224,6,https://www.youtube.com/watch?v=USH9xtxz-vU
              Anonymous            ,"""Like a ship captain ignoring the gathering storm clouds, humanity forges ahead with reckless abandon, ignorant of the tempest we have created and the perilous waters we sail."" —ChatGPT",-0.7096,0.0,24-02-2023,116,10,https://www.youtube.com/watch?v=USH9xtxz-vU
              Darthe Incarnate            ,"The corporate idiocy and the unchecked mass adoption is just insane. We’ve initially blocked chatgpt in our company to prevent idiots from leaking company data. Only to be asked by people in development to unblock it because ‘our devs use it for coding now’.

That just makes it, among all the other things you listed, a massive cybersecurity disaster waiting to happen as now you literally have ‘developers’ using it to write code they probably do not fully understand.. not some 5th graders to do their homeworks, but actual big companies.",-0.5994,0.4774999999999999,03-03-2023,12,4,https://www.youtube.com/watch?v=USH9xtxz-vU
              BrianJ720            ,First mover advantage is probably the biggest development after ChatGPT's public release. I mean holy sh*t bro every single day i hear about a new application for AI,0.25,0.3512662337662337,03-03-2023,0,0,https://www.youtube.com/watch?v=USH9xtxz-vU
              P R            ,"Here's a personal experience. I had a question a few days ago when repairing some electronics. I didn't know what was the numeric value in the resistors color code, so I decided to ask chatgpt. It was wrong by milions of ohms after checking the tables. I rechecked, asked again, and it always returns wrong values.
I think it's a tremendous tool as a quick  reference provider, but it shouldn't be fully trusted with engineering, health and other tasks that require accuracy. You don't want faulty electronics on your plane right?",-0.476,0.5763392857142857,07-03-2023,0,0,https://www.youtube.com/watch?v=USH9xtxz-vU
              Jaide Airblade            ,I am still all for advancing the technoligy even at a rapid pace but i would say there is a difference between dilegent testing and refining and realseasing it to the public mainly becouse espacily if you dont always know that you need to second guess everthing that the models spit out that is currently from what i have observed so far not the case for most and that can defently lead to and increase in false informations like atm you can still figure out what picture are likly genartet by ai and search for artifacts but if it is style wise you can be wrong. i would say it can be a great tool for getting informations or anything of that sort but the question is when the next model like chatgpt that has a public accespoint comes out before it is ready? since why should a search engine lie to me it could not posibly be a normal error that happens in a emerging field or a field with alot of recent advancments,0.9413,0.4611111111111111,24-02-2023,1,0,https://www.youtube.com/watch?v=USH9xtxz-vU
              Desperado            ,"Ive said it once and ill say it again.
Web3 wont be crypto based or integrated.
It will be a almost seamless ai integration of visual, text and media.
Eventually most content will be ai generated.

Ive only screwed around with chatgpt a little as well as midjourney but given the right prompts and data training; most people will stop creating things the old fashioned way.
Why bother when an ai can do it cheaper and faster, with same or better quality?
With all the good and mostly bad that entails.

It wont kill human generated content completely it will seriously put a dent in it.
Barring some kind of ban or prohibition law that is.",-0.7015,0.4878851540616247,24-02-2023,4,1,https://www.youtube.com/watch?v=USH9xtxz-vU
              FBI Master            ,10:40 that is a snipit if you tell ChatGPT or New Bing what you want it to say ahead of time it can play the roll they probably used an intentional prompt exploit like SAM to get it to say that.,0.5859,0.4545454545454545,24-02-2023,2,0,https://www.youtube.com/watch?v=USH9xtxz-vU
              TTP Echon            ,"At 7:51, Chatgpt makes it look like the Nat Guard aint part of the military, what a burn!
Disclaimer -  This is a JOKE",0.6932,0.1,11-03-2023,0,0,https://www.youtube.com/watch?v=USH9xtxz-vU
              Sentinel Cheese            ,"I have witnessed this with my parents who are very easily amused by such technologies not realizing the bias or to question the incomplete nature of the product itself. The problem we have is the first come first serve meaning whoever manages to set the foot in right and convince millions into using it, then the word of mouth communication sets in triggering off an adaption in the process. Right now, it looks like ChatGPT is winning this race. But somewhere down the line, another AI chatbot would rise up and might dethrone ChatGPT simply because it's more ""precise"" according to people who use it. The line between right and wrong could easily be blurred by it and only those who understand the bias will know how to view it.",0.667,0.6135449735449735,24-02-2023,1,1,https://www.youtube.com/watch?v=USH9xtxz-vU
